order_id,region,UPDATE REGION,category,sales,discount,Discount value,quantity,order_date,delivery_date,customer_type,payment_mode,profit,Update city,city,Net revenue
ORD100184,North,NORTH,Clothing,2954.82,0.13,384.1266,4,03-09-2024,03-11-2024,Member,UPI,227.77,Chennai,Chennai,2570.6934
ORD100185,North,SOUTH,Home Care,3113.57,0.36,1120.8852,9,9/25/2024,10-01-2024,New,UPI,393.92,Pune,Pune,1992.6848
ORD100186,South,EAST,Electronics,695.76,0.2,139.152,8,11/21/2024,11/24/2024,Member,Cash,112.67,Bangalore,Bangalore,556.608
ORD100187,East,WEST,Grocery,112.1,0.03,3.363,3,10-05-2024,10-08-2024,Regular,UPI,27.01,Delhi,Delhi,108.737
ORD100188,East,NORTH,Personal Care,4596.48,0.15,689.472,6,10/27/2023,11-03-2023,Member,UPI,838.45,Pune,Pune,3907.008
ORD100189,South,SOUTH,Clothing,490.22,0.16,78.4352,1,6/13/2024,6/20/2024,Regular,UPI,101.89,Pune,Pune,411.7848
ORD100190,East,EAST,Clothing,4499.55,0.45,2024.7975,1,1/18/2023,1/24/2023,Member,Cash,639.71,Mumbai,Mumbai,2474.7525
ORD100191,East,WEST,Electronics,2056.15,0.49,1007.5135,6,4/20/2024,4/24/2024,New,Cash,549.93,Mumbai,Mumbai,1048.6365
ORD100192,North,NORTH,Grocery,3299.97,0.1,329.997,5,01-06-2023,1/13/2023,Regular,UPI,467.32,Chennai,Chennai,2969.973
ORD100193,East,SOUTH,Electronics,1009.51,0.22,222.0922,6,07-06-2023,07-12-2023,Member,Cash,170.18,Pune,Pune,787.4178
ORD100194,East,EAST,Electronics,4137.19,0.49,2027.2231,9,12-03-2024,12-06-2024,Member,UPI,664.13,Delhi,Delhi,2109.9669
ORD100195,South,WEST,Personal Care,982.95,0.2,196.59,5,02-12-2023,2/16/2023,Regular,Cash,242.2,Chennai,Chennai,786.36
ORD100196,South,NORTH,Clothing,1993.89,0.17,338.9613,2,09-07-2023,9/13/2023,Member,UPI,508.95,Delhi,Delhi,1654.9287
ORD100197,West,SOUTH,Home Care,1266.33,0.05,63.3165,1,7/16/2023,7/20/2023,New,Card,350.09,Chennai,Chennai,1203.0135
ORD100198,North,EAST,Clothing,4203.78,0.38,1597.4364,2,7/22/2023,7/28/2023,Regular,Cash,451.8,Hyderabad,Hyderabad,2606.3436
ORD100199,East,WEST,Clothing,4305.85,0.22,947.287,8,07-08-2023,07-10-2023,New,Card,1195.98,Hyderabad,Hyderabad,3358.563
ORD100200,East,NORTH,Personal Care,1922.94,0.32,615.3408,1,4/17/2024,4/24/2024,Regular,Cash,235.46,Mumbai,Mumbai,1307.5992
ORD100201,West,SOUTH,Home Care,1606.15,0.25,401.5375,6,9/30/2023,10-04-2023,Regular,Card,432.87,Pune,Pune,1204.6125
ORD100202,East,EAST,Grocery,3890.47,0.09,350.1423,5,11/20/2024,11/25/2024,Regular,Cash,1028.18,Delhi,Delhi,3540.3277
ORD100203,North,WEST,Home Care,4404.71,0.09,396.4239,9,3/31/2023,04-01-2023,Regular,Cash,721,Delhi,Delhi,4008.2861
ORD100204,West,NORTH,Grocery,3157.7,0.47,1484.119,4,9/27/2023,10-04-2023,New,UPI,788.19,Mumbai,Mumbai,1673.581
ORD100205,North,SOUTH,Home Care,4644.28,0.44,2043.4832,5,07-04-2024,07-08-2024,New,Cash,1095.22,Mumbai,Mumbai,2600.7968
ORD100206,West,EAST,Electronics,1976.91,0.31,612.8421,5,4/30/2023,05-05-2023,Regular,Cash,121.08,Mumbai,Mumbai,1364.0679
ORD100207,West,WEST,Home Care,844.24,0,0,2,7/20/2024,7/25/2024,Regular,Card,47.74,Bangalore,Bangalore,844.24
ORD100208,South,NORTH,Personal Care,980.25,0.22,215.655,2,8/28/2023,8/31/2023,New,Card,70.55,Hyderabad,Hyderabad,764.595
ORD100209,North,SOUTH,Grocery,3382.18,0.27,913.1886,9,9/22/2023,9/27/2023,Regular,Card,970.91,Hyderabad,Hyderabad,2468.9914
ORD100210,East,EAST,Clothing,2096.88,0.22,461.3136,3,07-10-2023,7/13/2023,Regular,Card,478.55,Hyderabad,Hyderabad,1635.5664
ORD100211,East,WEST,Personal Care,865.94,0.46,398.3324,6,10-10-2023,10/15/2023,New,UPI,133.02,Pune,Pune,467.6076
ORD100212,North,NORTH,Grocery,1531.91,0.02,30.6382,4,11-05-2024,11-07-2024,New,Card,161.16,Delhi,Delhi,1501.2718
ORD100213,East,SOUTH,Grocery,2699.96,0.33,890.9868,4,04-08-2024,04-10-2024,New,UPI,774.75,Pune,Pune,1808.9732
ORD100214,East,EAST,Clothing,695.08,0.16,111.2128,5,12/26/2024,12/28/2024,Member,UPI,77.21,Delhi,Delhi,583.8672
ORD100215,North,WEST,Electronics,116.87,0.28,32.7236,5,3/31/2023,04-02-2023,Regular,Card,21.73,Pune,Pune,84.1464
ORD100216,West,NORTH,Personal Care,4594.76,0.33,1516.2708,7,12/25/2023,12/31/2023,New,Card,509.07,Chennai,Chennai,3078.4892
ORD100217,North,SOUTH,Clothing,1593.82,0.22,350.6404,7,1/15/2024,1/17/2024,Regular,Card,369.28,Mumbai,Mumbai,1243.1796
ORD100218,West,EAST,Clothing,1185.34,0.07,82.9738,1,6/16/2023,6/23/2023,Member,Cash,110.39,Hyderabad,Hyderabad,1102.3662
ORD100219,East,WEST,Electronics,3522.56,0.26,915.8656,6,11/22/2024,11/29/2024,New,Card,700.49,Chennai,Chennai,2606.6944
ORD100220,East,NORTH,Personal Care,4281.67,0.47,2012.3849,4,09-07-2024,09-12-2024,New,Card,909.46,Chennai,Chennai,2269.2851
ORD100221,East,SOUTH,Clothing,3198.17,0.27,863.5059,2,7/23/2024,7/27/2024,Regular,UPI,930.63,Pune,Pune,2334.6641
ORD100222,South,EAST,Electronics,1346.97,0.06,80.8182,6,7/23/2023,7/27/2023,Regular,Card,270.37,Chennai,Chennai,1266.1518
ORD100223,West,WEST,Personal Care,4322.02,0.41,1772.0282,7,05-06-2023,05-10-2023,New,Cash,740.19,Pune,Pune,2549.9918
ORD100224,South,NORTH,Home Care,2601.09,0.11,286.1199,2,04-09-2024,04-11-2024,New,Card,385.44,Delhi,Delhi,2314.9701
ORD100225,South,SOUTH,Grocery,1967.83,0.19,373.8877,2,12-11-2023,12/13/2023,Regular,Card,150.45,Chennai,Chennai,1593.9423
ORD100226,North,EAST,Electronics,3063.16,0.21,643.2636,7,10/30/2024,11-04-2024,Regular,UPI,706.04,Bangalore,Bangalore,2419.8964
ORD100227,South,WEST,Grocery,3533,0.17,600.61,9,03-01-2024,03-08-2024,New,Cash,394.98,Mumbai,Mumbai,2932.39
ORD100228,North,NORTH,Home Care,3009.77,0.2,601.954,3,6/23/2024,6/29/2024,Member,Cash,385.71,Chennai,Chennai,2407.816
ORD100229,North,SOUTH,Clothing,4609.2,0.4,1843.68,3,7/30/2023,08-06-2023,Regular,Card,244.12,Chennai,Chennai,2765.52
ORD100230,South,EAST,Clothing,3177.29,0.11,349.5019,8,9/23/2023,9/27/2023,Regular,Cash,682.33,Delhi,Delhi,2827.7881
ORD100231,West,WEST,Personal Care,4405.05,0.24,1057.212,2,9/24/2023,10-01-2023,Regular,Card,1055.96,Pune,Pune,3347.838
ORD100232,West,NORTH,Electronics,2976.1,0.01,29.761,9,09-11-2023,9/18/2023,New,UPI,219.01,Pune,Pune,2946.339
ORD100233,West,SOUTH,Electronics,1715.43,0.25,428.8575,7,07-07-2023,7/14/2023,New,Cash,144.54,Pune,Pune,1286.5725
ORD100234,West,EAST,Personal Care,2708.25,0.06,162.495,8,1/30/2023,02-05-2023,New,Card,692.61,Pune,Pune,2545.755
ORD100235,West,WEST,Grocery,523.05,0.14,73.227,9,11-01-2023,11-04-2023,Regular,UPI,122.23,Mumbai,Mumbai,449.823
ORD100236,South,NORTH,Clothing,1227.86,0.16,196.4576,3,3/28/2024,3/30/2024,Regular,UPI,99.39,Delhi,Delhi,1031.4024
ORD100237,South,SOUTH,Clothing,3854.54,0.04,154.1816,6,11/30/2024,12-01-2024,Member,Card,600.08,Mumbai,Mumbai,3700.3584
ORD100238,East,EAST,Electronics,3341.23,0.18,601.4214,8,11/29/2024,11/30/2024,New,UPI,427.47,Hyderabad,Hyderabad,2739.8086
ORD100239,West,WEST,Electronics,915.94,0.25,228.985,1,10-06-2024,10-07-2024,New,UPI,83.32,Pune,Pune,686.955
ORD100240,South,NORTH,Personal Care,2246.27,0.22,494.1794,6,1/30/2023,02-06-2023,Regular,Card,358.48,Pune,Pune,1752.0906
ORD100241,East,SOUTH,Home Care,795.76,0.14,111.4064,3,06-10-2023,6/15/2023,Regular,Cash,209.28,Pune,Pune,684.3536
ORD100242,West,EAST,Grocery,4293.51,0.15,644.0265,8,10-11-2024,10/14/2024,Member,Cash,1090.84,Delhi,Delhi,3649.4835
ORD100243,North,WEST,Home Care,634.93,0.32,203.1776,9,2/27/2024,2/29/2024,Regular,UPI,124.78,Mumbai,Mumbai,431.7524
ORD100244,East,NORTH,Home Care,3305.75,0.36,1190.07,5,12/13/2023,12/18/2023,Regular,Card,627.83,Delhi,Delhi,2115.68
ORD100245,South,SOUTH,Electronics,3074.3,0.29,891.547,2,7/31/2024,08-04-2024,Regular,Cash,656.86,Pune,Pune,2182.753
ORD100246,North,EAST,Electronics,2416.61,0.49,1184.1389,7,08-10-2023,8/14/2023,Member,Cash,710.07,Mumbai,Mumbai,1232.4711
ORD100247,North,WEST,Electronics,1463.35,0.47,687.7745,6,07-07-2023,7/14/2023,Member,UPI,374.36,Mumbai,Mumbai,775.5755
ORD100248,North,NORTH,Home Care,2079.39,0.05,103.9695,6,2/29/2024,03-02-2024,Member,UPI,214.85,Pune,Pune,1975.4205
ORD100249,East,SOUTH,Grocery,4051.32,0.13,526.6716,1,07-02-2024,07-09-2024,Member,Cash,675.38,Delhi,Delhi,3524.6484
ORD100250,South,EAST,Electronics,3831.6,0.43,1647.588,1,5/25/2024,06-01-2024,Member,Card,906.63,Mumbai,Mumbai,2184.012
ORD100251,North,WEST,Clothing,3720.16,0.01,37.2016,6,7/25/2023,7/31/2023,New,Card,974.82,Pune,Pune,3682.9584
ORD100252,West,NORTH,Grocery,3774.14,0.3,1132.242,6,01-06-2024,01-08-2024,Regular,UPI,268.47,Mumbai,Mumbai,2641.898
ORD100253,North,SOUTH,Clothing,805.04,0.48,386.4192,4,4/18/2024,4/19/2024,Member,Cash,179.9,Hyderabad,Hyderabad,418.6208
ORD100254,North,EAST,Grocery,585.57,0.34,199.0938,8,1/27/2024,1/30/2024,Member,Cash,51.66,Hyderabad,Hyderabad,386.4762
ORD100255,East,WEST,Electronics,4321.34,0.05,216.067,9,4/23/2024,4/24/2024,Member,UPI,330.56,Pune,Pune,4105.273
ORD100256,East,NORTH,Personal Care,4202.16,0.37,1554.7992,6,5/23/2024,5/30/2024,Member,UPI,1096.27,Delhi,Delhi,2647.3608
ORD100257,South,SOUTH,Electronics,3438.46,0.19,653.3074,8,2/26/2023,03-01-2023,Regular,Cash,848.11,Bangalore,Bangalore,2785.1526
ORD100258,West,EAST,Home Care,3068.94,0.46,1411.7124,8,03-08-2023,3/13/2023,Regular,Card,726.26,Hyderabad,Hyderabad,1657.2276
ORD100259,East,WEST,Home Care,1897.67,0.14,265.6738,2,1/28/2023,02-02-2023,New,UPI,106.36,Bangalore,Bangalore,1631.9962
ORD100260,North,NORTH,Grocery,1198,0.24,287.52,4,10/15/2024,10/22/2024,Regular,Card,136.83,Pune,Pune,910.48
ORD100261,South,SOUTH,Home Care,3371.52,0.37,1247.4624,1,10-12-2024,10/18/2024,Member,Card,531.95,Delhi,Delhi,2124.0576
ORD100262,North,EAST,Electronics,4573.87,0.13,594.6031,1,8/20/2023,8/23/2023,Member,Cash,1235,Delhi,Delhi,3979.2669
ORD100263,North,WEST,Clothing,2241.28,0.09,201.7152,6,4/17/2023,4/22/2023,Member,Card,405.21,Bangalore,Bangalore,2039.5648
ORD100264,East,NORTH,Electronics,1585.74,0,0,7,5/17/2023,5/20/2023,Member,Card,276.96,Mumbai,Mumbai,1585.74
ORD100265,South,SOUTH,Grocery,1426.63,0.24,342.3912,5,1/13/2024,1/20/2024,Regular,Cash,72.98,Delhi,Delhi,1084.2388
ORD100266,West,EAST,Home Care,216.16,0.46,99.4336,8,11-06-2024,11-12-2024,Regular,UPI,55.65,Bangalore,Bangalore,116.7264
ORD100267,West,WEST,Clothing,2649.55,0.14,370.937,9,10/20/2024,10/26/2024,New,Card,520.04,Hyderabad,Hyderabad,2278.613
ORD100268,East,NORTH,Personal Care,4942.36,0.02,98.8472,4,1/26/2024,02-01-2024,Regular,UPI,705.97,Mumbai,Mumbai,4843.5128
ORD100269,East,SOUTH,Clothing,4094.66,0.31,1269.3446,1,11/21/2024,11/26/2024,Member,Cash,369.04,Delhi,Delhi,2825.3154
ORD100270,South,EAST,Clothing,4497.63,0.03,134.9289,6,8/21/2024,8/27/2024,Member,Cash,696.38,Chennai,Chennai,4362.7011
ORD100271,West,WEST,Electronics,3143.7,0.25,785.925,1,3/17/2023,3/21/2023,Regular,Cash,344.8,Hyderabad,Hyderabad,2357.775
ORD100272,West,NORTH,Personal Care,2459.09,0.19,467.2271,2,3/30/2024,04-06-2024,New,Cash,399.72,Mumbai,Mumbai,1991.8629
ORD100273,West,SOUTH,Grocery,4953.24,0.24,1188.7776,4,12-11-2023,12/13/2023,New,Cash,627.2,Bangalore,Bangalore,3764.4624
ORD100274,North,EAST,Grocery,2291.09,0.08,183.2872,4,08-12-2024,8/17/2024,Regular,UPI,139.74,Delhi,Delhi,2107.8028
ORD100275,West,WEST,Clothing,4592.47,0.05,229.6235,6,7/23/2024,7/28/2024,Regular,UPI,1369.07,Hyderabad,Hyderabad,4362.8465
ORD100276,North,NORTH,Clothing,3833.04,0.37,1418.2248,8,12/15/2024,12/19/2024,Regular,Cash,620.79,Bangalore,Bangalore,2414.8152
ORD100277,South,SOUTH,Home Care,1721.79,0.12,206.6148,3,04-03-2024,04-04-2024,Member,Card,436.28,Bangalore,Bangalore,1515.1752
ORD100278,North,EAST,Personal Care,2565,0.4,1026,6,12/29/2023,01-02-2024,Regular,Cash,202.72,Chennai,Chennai,1539
ORD100279,South,WEST,Clothing,1983.21,0.38,753.6198,3,7/27/2024,08-01-2024,Regular,Cash,400.98,Hyderabad,Hyderabad,1229.5902
ORD100280,West,NORTH,Home Care,767.49,0.1,76.749,2,5/23/2023,5/27/2023,New,Card,139.09,Chennai,Chennai,690.741
ORD100281,West,SOUTH,Personal Care,1848.16,0.45,831.672,4,08-01-2024,08-05-2024,New,Card,533.01,Delhi,Delhi,1016.488
ORD100282,South,EAST,Grocery,4455.97,0.08,356.4776,4,9/29/2024,10-05-2024,Member,Cash,1118.01,Mumbai,Mumbai,4099.4924
ORD100283,East,WEST,Home Care,3787.91,0.4,1515.164,2,5/25/2023,5/29/2023,New,Cash,580.76,Bangalore,Bangalore,2272.746
ORD100284,South,NORTH,Personal Care,1460.15,0.21,306.6315,3,01-04-2024,01-11-2024,New,Card,362.96,Chennai,Chennai,1153.5185
ORD100285,East,SOUTH,Home Care,1902.78,0.09,171.2502,9,03-03-2024,03-06-2024,Regular,Card,289.24,Bangalore,Bangalore,1731.5298
ORD100286,North,EAST,Clothing,3120.53,0.47,1466.6491,9,12/15/2024,12/19/2024,New,Cash,749.57,Hyderabad,Hyderabad,1653.8809
ORD100287,North,WEST,Electronics,2139.09,0.48,1026.7632,7,09-10-2023,9/14/2023,New,Cash,262.82,Bangalore,Bangalore,1112.3268
ORD100288,North,NORTH,Grocery,2564.92,0.26,666.8792,2,9/13/2024,9/20/2024,New,Card,367.39,Chennai,Chennai,1898.0408
ORD100289,West,SOUTH,Clothing,3521.03,0.23,809.8369,5,5/28/2023,06-04-2023,New,Cash,709.19,Hyderabad,Hyderabad,2711.1931
ORD100290,North,EAST,Clothing,2389.53,0.45,1075.2885,8,05-07-2023,05-12-2023,New,UPI,442.59,Pune,Pune,1314.2415
ORD100291,East,WEST,Personal Care,1035.75,0.3,310.725,1,12/18/2023,12/21/2023,New,Cash,154.19,Chennai,Chennai,725.025
ORD100292,North,NORTH,Home Care,2650.81,0.13,344.6053,1,05-01-2023,05-02-2023,New,Card,753.91,Chennai,Chennai,2306.2047
ORD100293,South,SOUTH,Grocery,1844.98,0.21,387.4458,6,01-09-2024,01-12-2024,New,UPI,324.74,Bangalore,Bangalore,1457.5342
ORD100294,South,EAST,Clothing,1524.6,0.42,640.332,7,12-07-2023,12-10-2023,Member,Cash,351.13,Hyderabad,Hyderabad,884.268
ORD100295,West,WEST,Personal Care,1707.73,0.43,734.3239,7,1/31/2023,02-07-2023,Regular,Card,263.4,Mumbai,Mumbai,973.4061
ORD100296,South,NORTH,Grocery,2251.11,0.47,1058.0217,3,12-11-2023,12/18/2023,New,UPI,519.6,Bangalore,Bangalore,1193.0883
ORD100297,East,SOUTH,Home Care,4444.4,0.14,622.216,4,07-06-2024,07-09-2024,Regular,Card,1102.63,Bangalore,Bangalore,3822.184
ORD100298,North,EAST,Clothing,3696.88,0.34,1256.9392,9,7/23/2023,7/28/2023,New,Cash,690.48,Chennai,Chennai,2439.9408
ORD100299,West,WEST,Clothing,3372.62,0.03,101.1786,4,01-07-2024,1/13/2024,Member,UPI,196.2,Bangalore,Bangalore,3271.4414
ORD100300,North,NORTH,Clothing,2409.18,0.36,867.3048,5,2/16/2024,2/18/2024,New,Cash,424.14,Bangalore,Bangalore,1541.8752
ORD100301,North,SOUTH,Grocery,108.97,0.28,30.5116,6,7/14/2024,7/19/2024,Member,UPI,29.94,Mumbai,Mumbai,78.4584
ORD100302,East,EAST,Grocery,1768.7,0.12,212.244,7,8/24/2024,8/31/2024,New,Cash,125.52,Pune,Pune,1556.456
ORD100303,South,WEST,Grocery,4084.64,0.33,1347.9312,5,8/16/2023,8/21/2023,New,UPI,800.8,Pune,Pune,2736.7088
ORD100304,South,NORTH,Grocery,2002.04,0.07,140.1428,7,02-01-2023,02-02-2023,Regular,Card,117.22,Pune,Pune,1861.8972
ORD100305,North,SOUTH,Personal Care,2862.71,0.17,486.6607,2,11/21/2024,11/27/2024,New,Cash,491.84,Pune,Pune,2376.0493
ORD100306,West,EAST,Electronics,1103.23,0.2,220.646,7,12-12-2023,12/13/2023,New,Cash,245.99,Bangalore,Bangalore,882.584
ORD100307,South,WEST,Personal Care,4587.7,0.39,1789.203,5,7/16/2023,7/23/2023,Member,Card,665.8,Delhi,Delhi,2798.497
ORD100308,West,NORTH,Clothing,4623.54,0.15,693.531,5,10/21/2023,10/22/2023,Regular,Cash,362.88,Hyderabad,Hyderabad,3930.009
ORD100309,South,SOUTH,Personal Care,815.74,0.02,16.3148,6,08-11-2024,8/13/2024,New,UPI,234,Delhi,Delhi,799.4252
ORD100310,West,EAST,Home Care,3648.38,0.09,328.3542,9,05-02-2023,05-05-2023,Regular,Card,1033.49,Bangalore,Bangalore,3320.0258
ORD100311,East,WEST,Grocery,468.67,0.3,140.601,4,9/27/2024,9/29/2024,Regular,UPI,116.61,Bangalore,Bangalore,328.069
ORD100312,West,NORTH,Home Care,3032.88,0.01,30.3288,5,01-10-2024,1/17/2024,New,Card,309.11,Hyderabad,Hyderabad,3002.5512
ORD100313,East,SOUTH,Home Care,975.4,0.4,390.16,5,07-10-2024,7/13/2024,New,UPI,237.24,Pune,Pune,585.24
ORD100314,East,EAST,Clothing,813.96,0.45,366.282,3,1/16/2023,1/18/2023,New,Cash,108.85,Bangalore,Bangalore,447.678
ORD100315,West,WEST,Grocery,120.19,0.25,30.0475,3,3/13/2024,3/19/2024,New,UPI,24.31,Chennai,Chennai,90.1425
ORD100316,East,NORTH,Home Care,4710.2,0.35,1648.57,1,12/15/2023,12/20/2023,New,Cash,762.19,Mumbai,Mumbai,3061.63
ORD100317,North,SOUTH,Clothing,4163.34,0.23,957.5682,4,7/29/2023,08-03-2023,Regular,Card,468.81,Mumbai,Mumbai,3205.7718
ORD100318,East,EAST,Grocery,479.63,0.15,71.9445,9,06-09-2023,06-12-2023,Member,UPI,102.29,Hyderabad,Hyderabad,407.6855
ORD100319,South,WEST,Electronics,3036.94,0.08,242.9552,2,10-12-2023,10/15/2023,Regular,UPI,697.79,Chennai,Chennai,2793.9848
ORD100320,West,NORTH,Clothing,1241.2,0.26,322.712,4,2/21/2023,2/24/2023,New,Cash,226,Mumbai,Mumbai,918.488
ORD100321,North,SOUTH,Personal Care,1393.68,0.46,641.0928,9,3/22/2023,3/29/2023,Regular,Card,126.14,Delhi,Delhi,752.5872
ORD100322,West,EAST,Grocery,4383.43,0.44,1928.7092,9,1/16/2024,1/20/2024,Member,Cash,761.11,Pune,Pune,2454.7208
ORD100323,South,WEST,Home Care,660.2,0.46,303.692,8,12/18/2023,12/19/2023,Regular,Card,159.93,Delhi,Delhi,356.508
ORD100324,South,NORTH,Home Care,3047.3,0.48,1462.704,2,10-12-2023,10/16/2023,New,Cash,797.25,Delhi,Delhi,1584.596
ORD100325,South,SOUTH,Personal Care,2066.15,0.08,165.292,3,05-04-2024,05-08-2024,New,Cash,117.23,Chennai,Chennai,1900.858
ORD100326,East,EAST,Personal Care,1034.92,0.07,72.4444,6,1/22/2024,1/27/2024,New,Cash,100.03,Chennai,Chennai,962.4756
ORD100327,East,WEST,Home Care,2314.4,0.21,486.024,2,03-10-2024,3/16/2024,Member,UPI,653.86,Pune,Pune,1828.376
ORD100328,West,NORTH,Grocery,4708.4,0.34,1600.856,3,08-02-2024,08-07-2024,New,UPI,1155.56,Hyderabad,Hyderabad,3107.544
ORD100329,West,SOUTH,Clothing,3929.89,0.22,864.5758,1,2/13/2023,2/16/2023,New,Cash,902.41,Chennai,Chennai,3065.3142
ORD100330,North,EAST,Personal Care,747.35,0.45,336.3075,4,5/21/2024,5/26/2024,New,Card,63.14,Mumbai,Mumbai,411.0425
ORD100331,North,WEST,Personal Care,4262.21,0.36,1534.3956,6,10/23/2024,10/26/2024,New,UPI,217.76,Mumbai,Mumbai,2727.8144
ORD100332,West,NORTH,Personal Care,4693.46,0.32,1501.9072,1,6/19/2023,6/25/2023,Regular,Cash,925.54,Mumbai,Mumbai,3191.5528
ORD100333,East,SOUTH,Electronics,1457.12,0.04,58.2848,1,3/16/2023,3/22/2023,New,Card,388.34,Hyderabad,Hyderabad,1398.8352
ORD100334,South,EAST,Grocery,1733.76,0.09,156.0384,8,01-08-2023,01-12-2023,Regular,Card,117.57,Mumbai,Mumbai,1577.7216
ORD100335,West,WEST,Grocery,718.92,0.21,150.9732,7,4/19/2024,4/20/2024,Member,Card,48.42,Chennai,Chennai,567.9468
ORD100336,North,NORTH,Grocery,1790.21,0.49,877.2029,7,6/21/2023,6/26/2023,Regular,Cash,536.42,Hyderabad,Hyderabad,913.0071
ORD100337,East,SOUTH,Grocery,3398.39,0.17,577.7263,7,03-12-2024,3/16/2024,Regular,UPI,370.75,Delhi,Delhi,2820.6637
ORD100338,West,EAST,Grocery,1433.56,0.31,444.4036,5,9/28/2024,10-04-2024,Regular,Card,310.11,Hyderabad,Hyderabad,989.1564
ORD100339,West,WEST,Home Care,133.44,0.49,65.3856,4,12/26/2024,12/29/2024,Regular,Cash,25.28,Mumbai,Mumbai,68.0544
ORD100340,East,NORTH,Personal Care,1758.87,0.13,228.6531,7,3/26/2024,3/31/2024,Regular,Cash,270.22,Pune,Pune,1530.2169
ORD100341,West,SOUTH,Home Care,2320.55,0.08,185.644,3,10-12-2024,10/18/2024,Regular,Cash,581.83,Bangalore,Bangalore,2134.906
ORD100342,East,EAST,Electronics,2875.14,0.27,776.2878,9,10/28/2024,11-04-2024,Member,Cash,314.73,Delhi,Delhi,2098.8522
ORD100343,South,WEST,Clothing,3450.74,0.28,966.2072,2,10-08-2024,10-09-2024,New,Cash,413.97,Mumbai,Mumbai,2484.5328
ORD100344,East,NORTH,Personal Care,402.74,0.46,185.2604,1,05-09-2024,5/14/2024,Member,UPI,46.96,Chennai,Chennai,217.4796
ORD100345,East,SOUTH,Electronics,2401.78,0.01,24.0178,8,04-03-2024,04-06-2024,Regular,UPI,448.63,Delhi,Delhi,2377.7622
ORD100346,East,EAST,Home Care,1405.18,0.2,281.036,6,07-04-2023,07-08-2023,Regular,Cash,300.73,Mumbai,Mumbai,1124.144
ORD100347,West,WEST,Clothing,4745.05,0.16,759.208,4,12/29/2024,01-04-2025,Regular,UPI,347.16,Chennai,Chennai,3985.842
ORD100348,West,NORTH,Electronics,1863.5,0.29,540.415,9,6/16/2023,6/23/2023,Member,Cash,161.51,Pune,Pune,1323.085
ORD100349,East,SOUTH,Clothing,590.61,0,0,5,11-03-2023,11-10-2023,Regular,Card,46.99,Pune,Pune,590.61
ORD100350,West,EAST,Electronics,303.31,0.36,109.1916,1,10-04-2023,10-08-2023,Member,UPI,64.56,Bangalore,Bangalore,194.1184
ORD100351,North,WEST,Home Care,1400.49,0.24,336.1176,1,3/31/2023,04-01-2023,Regular,UPI,289,Bangalore,Bangalore,1064.3724
ORD100352,North,NORTH,Clothing,976.51,0.35,341.7785,7,08-07-2023,08-08-2023,Regular,Cash,251.49,Bangalore,Bangalore,634.7315
ORD100353,West,SOUTH,Electronics,3284.02,0.22,722.4844,1,3/16/2024,3/20/2024,Member,Cash,399.43,Hyderabad,Hyderabad,2561.5356
ORD100354,West,EAST,Home Care,4250.14,0.24,1020.0336,6,11/21/2024,11/23/2024,Member,UPI,990.91,Mumbai,Mumbai,3230.1064
ORD100355,East,WEST,Personal Care,1631.54,0.45,734.193,7,09-12-2024,9/16/2024,Member,Card,197.89,Pune,Pune,897.347
ORD100356,South,NORTH,Home Care,2931.18,0.11,322.4298,5,9/20/2024,9/23/2024,Member,UPI,697.38,Mumbai,Mumbai,2608.7502
ORD100357,West,SOUTH,Home Care,3678.5,0.11,404.635,3,02-02-2024,02-07-2024,Regular,UPI,743.04,Mumbai,Mumbai,3273.865
ORD100358,North,EAST,Personal Care,2052.59,0.28,574.7252,3,4/15/2024,4/17/2024,Regular,UPI,315.05,Pune,Pune,1477.8648
ORD100359,East,WEST,Home Care,425,0.33,140.25,2,2/14/2024,2/21/2024,New,Card,88.73,Pune,Pune,284.75
ORD100360,West,NORTH,Personal Care,1223.01,0.18,220.1418,1,09-09-2024,9/13/2024,Regular,Card,319.61,Bangalore,Bangalore,1002.8682
ORD100361,North,SOUTH,Personal Care,4427.02,0.26,1151.0252,8,10-11-2023,10/16/2023,Regular,Cash,466.97,Hyderabad,Hyderabad,3275.9948
ORD100362,North,EAST,Personal Care,4139.95,0.11,455.3945,9,8/19/2023,8/25/2023,Regular,UPI,843.52,Delhi,Delhi,3684.5555
ORD100363,South,WEST,Electronics,524.01,0.07,36.6807,2,10/20/2024,10/21/2024,Regular,Cash,156.33,Chennai,Chennai,487.3293
ORD100364,East,NORTH,Clothing,1197.35,0.12,143.682,4,1/21/2023,1/27/2023,Regular,Card,298.56,Bangalore,Bangalore,1053.668
ORD100365,East,SOUTH,Electronics,3868.91,0.46,1779.6986,3,10-03-2023,10-07-2023,New,UPI,482.97,Pune,Pune,2089.2114
ORD100366,South,EAST,Personal Care,2480.9,0.4,992.36,4,4/23/2024,4/25/2024,Member,UPI,610.64,Bangalore,Bangalore,1488.54
ORD100367,South,WEST,Clothing,3823.84,0.07,267.6688,4,12/13/2023,12/16/2023,Regular,UPI,664.27,Hyderabad,Hyderabad,3556.1712
ORD100368,East,NORTH,Clothing,1134.35,0.02,22.687,8,6/21/2023,6/26/2023,Regular,UPI,278.15,Chennai,Chennai,1111.663
ORD100369,East,SOUTH,Personal Care,4768.22,0.05,238.411,3,6/26/2024,07-02-2024,Member,Cash,354.91,Hyderabad,Hyderabad,4529.809
